## mes hora acimut cenit s[0] s[1] s[2]
2	4.000000	-85.134312	122.490166	0.071544	-0.840444	-0.537155
2	4.100000	-84.727371	121.076170	0.078706	-0.852858	-0.516177
2	4.200000	-84.322083	119.663098	0.085971	-0.864687	-0.494899
2	4.300000	-83.917894	118.251019	0.093333	-0.875924	-0.473335
2	4.400000	-83.514277	116.839999	0.100787	-0.886560	-0.451501
2	4.500000	-83.110730	115.430109	0.108329	-0.896589	-0.429410
2	4.600000	-82.706770	114.021419	0.115953	-0.906003	-0.407078
2	4.700000	-82.301931	112.614001	0.123654	-0.914797	-0.384521
2	4.800000	-81.895761	111.207928	0.131427	-0.922963	-0.361754
2	4.900000	-81.487817	109.803277	0.139266	-0.930497	-0.338792
2	5.000000	-81.077666	108.400126	0.147166	-0.937393	-0.315651
2	5.100000	-80.664880	106.998556	0.155122	-0.943647	-0.292348
2	5.200000	-80.249035	105.598651	0.163128	-0.949254	-0.268897
2	5.300000	-79.829707	104.200498	0.171179	-0.954211	-0.245316
2	5.400000	-79.406475	102.804189	0.179269	-0.958513	-0.221620
2	5.500000	-78.978912	101.409817	0.187392	-0.962159	-0.197825
2	5.600000	-78.546591	100.017481	0.195544	-0.965145	-0.173949
2	5.700000	-78.109075	98.627286	0.203718	-0.967469	-0.150006
2	5.800000	-77.665924	97.239338	0.211909	-0.969131	-0.126014
2	5.900000	-77.216686	95.853751	0.220111	-0.970129	-0.101990
2	6.000000	-76.760898	94.470646	0.228318	-0.970461	-0.077948
2	6.100000	-76.298087	93.090147	0.236526	-0.970129	-0.053907
2	6.200000	-75.827763	91.712386	0.244728	-0.969131	-0.029882
2	6.300000	-75.349422	90.337502	0.252919	-0.967469	-0.005890
2	6.400000	-74.862540	88.965643	0.261093	-0.965145	0.018052
2	6.500000	-74.366576	87.596963	0.269245	-0.962159	0.041929
2	6.600000	-73.860966	86.231627	0.277368	-0.958513	0.065723
2	6.700000	-73.345121	84.869809	0.285458	-0.954211	0.089419
2	6.800000	-72.818429	83.511692	0.293509	-0.949254	0.113000
2	6.900000	-72.280246	82.157472	0.301515	-0.943647	0.136451
2	7.000000	-71.729902	80.807357	0.309471	-0.937393	0.159754
2	7.100000	-71.166691	79.461566	0.317371	-0.930497	0.182895
2	7.200000	-70.589873	78.120335	0.325210	-0.922963	0.205857
2	7.300000	-69.998670	76.783913	0.332983	-0.914797	0.228624
2	7.400000	-69.392263	75.452565	0.340684	-0.906003	0.251181
2	7.500000	-68.769787	74.126576	0.348308	-0.896589	0.273513
2	7.600000	-68.130334	72.806248	0.355850	-0.886560	0.295604
2	7.700000	-67.472941	71.491904	0.363304	-0.875924	0.317439
2	7.800000	-66.796596	70.183891	0.370666	-0.864687	0.339002
2	7.900000	-66.100224	68.882578	0.377931	-0.852858	0.360280
2	8.000000	-65.382694	67.588362	0.385092	-0.840444	0.381258
2	8.100000	-64.642807	66.301667	0.392147	-0.827454	0.401921
2	8.200000	-63.879295	65.022948	0.399089	-0.813897	0.422255
2	8.300000	-63.090819	63.752694	0.405914	-0.799782	0.442247
2	8.400000	-62.275960	62.491430	0.412617	-0.785120	0.461881
2	8.500000	-61.433220	61.239719	0.419194	-0.769919	0.481146
2	8.600000	-60.561015	59.998168	0.425641	-0.754190	0.500028
2	8.700000	-59.657673	58.767428	0.431952	-0.737944	0.518513
2	8.800000	-58.721429	57.548200	0.438123	-0.721193	0.536590
2	8.900000	-57.750424	56.341241	0.444151	-0.703948	0.554245
2	9.000000	-56.742702	55.147362	0.450030	-0.686220	0.571468
2	9.100000	-55.696207	53.967439	0.455758	-0.668021	0.588245
2	9.200000	-54.608789	52.802415	0.461330	-0.649365	0.604566
2	9.300000	-53.478197	51.653306	0.466742	-0.630264	0.620418
2	9.400000	-52.302091	50.521204	0.471991	-0.610731	0.635793
2	9.500000	-51.078042	49.407284	0.477073	-0.590779	0.650678
2	9.600000	-49.803548	48.312811	0.481984	-0.570423	0.665063
2	9.700000	-48.476040	47.239144	0.486721	-0.549675	0.678940
2	9.800000	-47.092907	46.187738	0.491282	-0.528551	0.692298
2	9.900000	-45.651513	45.160156	0.495662	-0.507065	0.705127
2	10.000000	-44.149234	44.158066	0.499859	-0.485231	0.717421
2	10.100000	-42.583487	43.183249	0.503870	-0.463064	0.729169
2	10.200000	-40.951785	42.237598	0.507692	-0.440580	0.740364
2	10.300000	-39.251783	41.323122	0.511322	-0.417794	0.750998
2	10.400000	-37.481349	40.441939	0.514759	-0.394722	0.761064
2	10.500000	-35.638635	39.596279	0.517999	-0.371379	0.770555
2	10.600000	-33.722162	38.788468	0.521041	-0.347782	0.779464
2	10.700000	-31.730916	38.020924	0.523882	-0.323947	0.787786
2	10.800000	-29.664447	37.296137	0.526520	-0.299889	0.795514
2	10.900000	-27.522974	36.616650	0.528954	-0.275626	0.802644
2	11.000000	-25.307495	35.985034	0.531182	-0.251174	0.809171
2	11.100000	-23.019883	35.403852	0.533203	-0.226550	0.815089
2	11.200000	-20.662979	34.875632	0.535015	-0.201770	0.820395
2	11.300000	-18.240666	34.402813	0.536616	-0.176852	0.825086
2	11.400000	-15.757908	33.987712	0.538006	-0.151814	0.829157
2	11.500000	-13.220762	33.632468	0.539184	-0.126671	0.832608
2	11.600000	-10.636350	33.338995	0.540149	-0.101441	0.835434
2	11.700000	-8.012775	33.108939	0.540900	-0.076142	0.837634
2	11.800000	-5.359006	32.943628	0.541437	-0.050790	0.839206
2	11.900000	-2.684700	32.844042	0.541759	-0.025404	0.840150
2	12.000000	-0.000000	32.810780	0.541866	-0.000000	0.840465
2	12.100000	2.684700	32.844042	0.541759	0.025404	0.840150
2	12.200000	5.359006	32.943628	0.541437	0.050790	0.839206
2	12.300000	8.012775	33.108939	0.540900	0.076142	0.837634
2	12.400000	10.636350	33.338995	0.540149	0.101441	0.835434
2	12.500000	13.220762	33.632468	0.539184	0.126671	0.832608
2	12.600000	15.757908	33.987712	0.538006	0.151814	0.829157
2	12.700000	18.240666	34.402813	0.536616	0.176852	0.825086
2	12.800000	20.662979	34.875632	0.535015	0.201770	0.820395
2	12.900000	23.019883	35.403852	0.533203	0.226550	0.815089
2	13.000000	25.307495	35.985034	0.531182	0.251174	0.809171
2	13.100000	27.522974	36.616650	0.528954	0.275626	0.802644
2	13.200000	29.664447	37.296137	0.526520	0.299889	0.795514
2	13.300000	31.730916	38.020924	0.523882	0.323947	0.787786
2	13.400000	33.722162	38.788468	0.521041	0.347782	0.779464
2	13.500000	35.638635	39.596279	0.517999	0.371379	0.770555
2	13.600000	37.481349	40.441939	0.514759	0.394722	0.761064
2	13.700000	39.251783	41.323122	0.511322	0.417794	0.750998
2	13.800000	40.951785	42.237598	0.507692	0.440580	0.740364
2	13.900000	42.583487	43.183249	0.503870	0.463064	0.729169
2	14.000000	44.149234	44.158066	0.499859	0.485231	0.717421
2	14.100000	45.651513	45.160156	0.495662	0.507065	0.705127
2	14.200000	47.092907	46.187738	0.491282	0.528551	0.692298
2	14.300000	48.476040	47.239144	0.486721	0.549675	0.678940
2	14.400000	49.803548	48.312811	0.481984	0.570423	0.665063
2	14.500000	51.078042	49.407284	0.477073	0.590779	0.650678
2	14.600000	52.302091	50.521204	0.471991	0.610731	0.635793
2	14.700000	53.478197	51.653306	0.466742	0.630264	0.620418
2	14.800000	54.608789	52.802415	0.461330	0.649365	0.604566
2	14.900000	55.696207	53.967439	0.455758	0.668021	0.588245
2	15.000000	56.742702	55.147362	0.450030	0.686220	0.571468
2	15.100000	57.750424	56.341241	0.444151	0.703948	0.554245
2	15.200000	58.721429	57.548200	0.438123	0.721193	0.536590
2	15.300000	59.657673	58.767428	0.431952	0.737944	0.518513
2	15.400000	60.561015	59.998168	0.425641	0.754190	0.500028
2	15.500000	61.433220	61.239719	0.419194	0.769919	0.481146
2	15.600000	62.275960	62.491430	0.412617	0.785120	0.461881
2	15.700000	63.090819	63.752694	0.405914	0.799782	0.442247
2	15.800000	63.879295	65.022948	0.399089	0.813897	0.422255
2	15.900000	64.642807	66.301667	0.392147	0.827454	0.401921
2	16.000000	65.382694	67.588362	0.385092	0.840444	0.381258
2	16.100000	66.100224	68.882578	0.377931	0.852858	0.360280
2	16.200000	66.796596	70.183891	0.370666	0.864687	0.339002
2	16.300000	67.472941	71.491904	0.363304	0.875924	0.317439
2	16.400000	68.130334	72.806248	0.355850	0.886560	0.295604
2	16.500000	68.769787	74.126576	0.348308	0.896589	0.273513
2	16.600000	69.392263	75.452565	0.340684	0.906003	0.251181
2	16.700000	69.998670	76.783913	0.332983	0.914797	0.228624
2	16.800000	70.589873	78.120335	0.325210	0.922963	0.205857
2	16.900000	71.166691	79.461566	0.317371	0.930497	0.182895
2	17.000000	71.729902	80.807357	0.309471	0.937393	0.159754
2	17.100000	72.280246	82.157472	0.301515	0.943647	0.136451
2	17.200000	72.818429	83.511692	0.293509	0.949254	0.113000
2	17.300000	73.345121	84.869809	0.285458	0.954211	0.089419
2	17.400000	73.860966	86.231627	0.277368	0.958513	0.065723
2	17.500000	74.366576	87.596963	0.269245	0.962159	0.041929
2	17.600000	74.862540	88.965643	0.261093	0.965145	0.018052
2	17.700000	75.349422	90.337502	0.252919	0.967469	-0.005890
2	17.800000	75.827763	91.712386	0.244728	0.969131	-0.029882
2	17.900000	76.298087	93.090147	0.236526	0.970129	-0.053907
2	18.000000	76.760898	94.470646	0.228318	0.970461	-0.077948
2	18.100000	77.216686	95.853751	0.220111	0.970129	-0.101990
2	18.200000	77.665924	97.239338	0.211909	0.969131	-0.126014
